22238,0.6,478686.076,7477244.785,moreeni,No problem here
22238,0.6,478686.076,7477244.785,moreeni,No problem here
22238,1.1,478686.076,7477244.785,moreeni,No problem here
22238,1.1,478686.076,7477244.785,moreeni,No problem here
22239,0.6,478766.0437,7477154.82,moreeni,No problem here
22239,0.6,478766.0437,7477154.82,moreeni,No problem here
22239,1.1,478766.0437,7477154.82,moreeni,No problem here
22239,1.1,478766.0437,7477154.82,moreeni,No problem here
22240,0.6,478846.0113,7477074.852,hiekka,No problem here
22240,0.6,478846.0113,7477074.852,hiekka,No problem here
22240,1.2,478846.0113,7477074.852,hiekka,No problem here
22240,1.2,478846.0113,7477074.852,hiekka,No problem here
22241,0.6,478905.9871,7477004.88,hiekka,No problem here
22241,0.6,478905.9871,7477004.88,hiekka,No problem here
22241,1.3,478905.9871,7477004.88,hiekka,No problem here
22241,1.3,478905.9871,7477004.88,hiekka,No problem here
22242,0.6,478965.9629,7476934.908,hiekka,No problem here
22242,0.6,478965.9629,7476934.908,hiekka,No problem here
22242,0.9,478965.9629,7476934.908,hiekka,No problem here
22242,0.9,478965.9629,7476934.908,hiekka,No problem here
22243,0.6,478226.2668,7477764.578,moreeni,No problem here
22243,0.6,478226.2668,7477764.578,moreeni,No problem here
22243,1.1,478226.2668,7477764.578,moreeni,No problem here
22243,1.1,478226.2668,7477764.578,moreeni,No problem here
22244,0.6,478156.2962,7477844.546,moreeni,DOUPLE SAMPLE
22244,0.6,478156.2962,7477844.546,moreeni,No problem here
22245,0.6,478076.3297,7477934.51,hiekka,No problem here
22245,0.6,478076.3297,7477934.51,hiekka,No problem here
22245,1.3,478076.3297,7477934.51,moreeni,No problem here
22245,1.3,478076.3297,7477934.51,moreeni,No problem here
22246,0.6,478016.355,7478004.483,moreeni,No problem here
22246,0.6,478016.355,7478004.483,moreeni,No problem here
22246,1.0,478016.355,7478004.483,moreeni,No problem here
22246,1.0,478016.355,7478004.483,moreeni,No problem here
22247,0.6,477956.3803,7478084.451,hiekka,No problem here
22247,0.6,477956.3803,7478084.451,hiekka,No problem here
22247,1.0,477956.3803,7478084.451,hiekka,No problem here
22247,1.0,477956.3803,7478084.451,hiekka,No problem here
22248,0.7,477876.4138,7478164.419,hiekka,No problem here
22248,0.7,477876.4138,7478164.419,hiekka,No problem here
22248,1.4,477876.4138,7478164.419,moreeni,No problem here
22248,1.4,477876.4138,7478164.419,moreeni,No problem here
22249,0.7,477816.4388,7478224.395,moreeni,No problem here
22249,0.7,477816.4388,7478224.395,moreeni,No problem here
22249,1.1,477816.4388,7478224.395,moreeni,No problem here
22249,1.1,477816.4388,7478224.395,moreeni,No problem here
22250,0.7,477736.4724,7478314.359,moreeni,No problem here
22250,0.7,477736.4724,7478314.359,moreeni,No problem here
22250,1.1,477736.4724,7478314.359,moreeni,No problem here
22250,1.1,477736.4724,7478314.359,moreeni,No problem here
22251,0.6,477676.4978,7478394.328,moreeni,No problem here
22251,0.6,477676.4978,7478394.328,moreeni,No problem here
22251,1.4,477676.4978,7478394.328,moreeni,No problem here
22251,1.4,477676.4978,7478394.328,moreeni,No problem here
22252,0.6,477606.527,7478464.3,moreeni,No problem here
22252,0.6,477606.527,7478464.3,moreeni,No problem here
22252,1.4,477606.527,7478464.3,moreeni,No problem here
22252,1.4,477606.527,7478464.3,moreeni,No problem here
22253,0.6,477536.5564,7478544.268,moreeni,No problem here
22253,0.6,477536.5564,7478544.268,moreeni,No problem here
22253,1.4,477536.5564,7478544.268,moreeni,No problem here
22253,1.4,477536.5564,7478544.268,moreeni,No problem here
22254,0.6,477476.5817,7478614.24,moreeni,No problem here
22254,0.6,477476.5817,7478614.24,moreeni,No problem here
22254,1.3,477476.5817,7478614.24,moreeni,No problem here
22254,1.3,477476.5817,7478614.24,moreeni,No problem here
22255,0.6,477406.6111,7478694.208,moreeni,No problem here
22255,0.6,477406.6111,7478694.208,moreeni,No problem here
22255,1.2,477406.6111,7478694.208,moreeni,No problem here
22255,1.2,477406.6111,7478694.208,moreeni,No problem here
22256,0.6,477336.6403,7478764.181,moreeni,No problem here
22256,0.6,477336.6403,7478764.181,moreeni,No problem here
22256,1.4,477336.6403,7478764.181,moreeni,No problem here
22256,1.4,477336.6403,7478764.181,moreeni,No problem here
22257,0.6,477276.6657,7478844.149,hiekka,No problem here
22257,0.6,477276.6657,7478844.149,hiekka,No problem here
22257,1.4,477276.6657,7478844.149,hiekka,No problem here
22257,1.4,477276.6657,7478844.149,hiekka,No problem here
22258,0.6,477206.6948,7478914.121,moreeni,No problem here
22258,0.6,477206.6948,7478914.121,moreeni,No problem here
22258,1.5,477206.6948,7478914.121,moreeni,No problem here
22258,1.5,477206.6948,7478914.121,moreeni,No problem here
22259,0.6,477136.7234,7478994.089,moreeni,No problem here
22259,0.6,477136.7234,7478994.089,moreeni,No problem here
22259,1.4,477136.7234,7478994.089,moreeni,No problem here
22259,1.4,477136.7234,7478994.089,moreeni,No problem here
22260,0.6,477076.7479,7479064.062,hiekka,No problem here
22260,0.6,477076.7479,7479064.062,hiekka,No problem here
22260,1.5,477076.7479,7479064.062,hiekka,No problem here
22260,1.5,477076.7479,7479064.062,hiekka,No problem here
22261,0.6,477026.7684,7479124.038,hiekka,No problem here
22261,0.6,477026.7684,7479124.038,hiekka,No problem here
22261,1.5,477026.7684,7479124.038,hiekka,No problem here
22261,1.5,477026.7684,7479124.038,hiekka,No problem here
22262,0.6,476956.7969,7479194.01,moreeni,No problem here
22262,0.6,476956.7969,7479194.01,moreeni,No problem here
22262,1.0,476956.7969,7479194.01,moreeni,No problem here
22262,1.0,476956.7969,7479194.01,moreeni,No problem here
22263,0.6,476896.8215,7479273.978,hiekka,No problem here
22263,0.6,476896.8215,7479273.978,hiekka,No problem here
22263,1.0,476896.8215,7479273.978,hiekka,No problem here
22263,1.0,476896.8215,7479273.978,hiekka,No problem here
22264,0.6,476816.8541,7479353.947,hiekka,No problem here
22264,0.6,476816.8541,7479353.947,hiekka,No problem here
22264,1.1,476816.8541,7479353.947,hiekka,No problem here
22264,1.1,476816.8541,7479353.947,hiekka,No problem here
22265,0.6,476756.8786,7479413.923,hiekka,No problem here
22265,0.6,476756.8786,7479413.923,hiekka,No problem here
22265,1.2,476756.8786,7479413.923,hiekka,No problem here
22265,1.2,476756.8786,7479413.923,hiekka,No problem here
22266,0.6,476686.9072,7479493.891,hiekka,No problem here
22266,0.6,476686.9072,7479493.891,hiekka,No problem here
22266,1.2,476686.9072,7479493.891,hiekka,No problem here
22266,1.2,476686.9072,7479493.891,hiekka,No problem here
22267,0.6,476616.9357,7479563.864,hiekka,No problem here
22267,0.6,476616.9357,7479563.864,hiekka,No problem here
22267,1.3,476616.9357,7479563.864,hiekka,No problem here
22267,1.3,476616.9357,7479563.864,hiekka,No problem here
22268,0.6,476566.9562,7479633.836,hiekka,No problem here
22268,0.6,476566.9562,7479633.836,hiekka,No problem here
22268,1.4,476566.9562,7479633.836,hiekka,No problem here
22268,1.4,476566.9562,7479633.836,hiekka,No problem here
22269,1.5,476516.9766,7479693.812,hiekka,DOUPLE SAMPLE
22269,1.5,476516.9766,7479693.812,hiekka,No problem here
15259,1.0,479665.7237,7482292.769,moreeni,No problem here
15259,2.0,479665.7237,7482292.769,moreeni,No problem here
15259,3.0,479665.7237,7482292.769,moreeni,No problem here
15259,4.0,479665.7237,7482292.769,rapakallio,No problem here
15259,4.0,479665.7237,7482292.769,rapakallio,No problem here
15259,5.0,479665.7237,7482292.769,rapakallio,No problem here
15259,5.0,479665.7237,7482292.769,rapakallio,No problem here
15260,1.0,478716.1162,7484421.932,moreeni,No problem here
15261,1.0,478136.3561,7485631.451,moreeni,No problem here
15261,2.0,478136.3561,7485631.451,sora,No problem here
15261,3.0,478136.3561,7485631.451,sora,No problem here
15261,3.1,478136.3561,7485631.451,rapakallio,No problem here
15261,3.1,478136.3561,7485631.451,rapakallio,No problem here
15261,3.4,478136.3561,7485631.451,rapakallio,No problem here
15261,3.4,478136.3561,7485631.451,rapakallio,No problem here
15262,1.0,477556.5957,7486780.993,moreeni,No problem here
15262,2.0,477556.5957,7486780.993,rapakallio,No problem here
15262,2.0,477556.5957,7486780.993,rapakallio,No problem here
15262,2.5,477556.5957,7486780.993,rapakallio,No problem here
15262,2.5,477556.5957,7486780.993,rapakallio,No problem here
15263,1.0,478986.0141,7485641.446,hiekka,No problem here
15263,2.0,478986.0141,7485641.446,moreeni,No problem here
15263,3.0,478986.0141,7485641.446,moreeni,No problem here
15263,4.0,478986.0141,7485641.446,moreeni,No problem here
15277,1.0,474077.9493,7477664.628,moreeni,No problem here
15277,2.0,474077.9493,7477664.628,moreeni,No problem here
15277,3.0,474077.9493,7477664.628,moreeni,No problem here
15278,1.0,476017.1637,7477124.839,moreeni,No problem here
15278,2.0,476017.1637,7477124.839,moreeni,No problem here
15278,3.0,476017.1637,7477124.839,moreeni,No problem here
15278,3.5,476017.1637,7477124.839,moreeni,No problem here
15279,1.0,477816.4522,7479413.92,moreeni,No problem here
15279,2.0,477816.4522,7479413.92,moreeni,No problem here
15279,3.0,477816.4522,7479413.92,moreeni,No problem here
15279,4.0,477816.4522,7479413.92,moreeni,No problem here
15279,5.0,477816.4522,7479413.92,moreeni,No problem here
15279,5.5,477816.4522,7479413.92,moreeni,No problem here
15280,1.0,479315.849,7479453.9,moreeni,No problem here
15280,1.8,479315.849,7479453.9,moreeni,No problem here
15281,1.0,479335.8537,7481782.973,hiekka,No problem here
15281,4.0,479335.8537,7481782.973,moreeni,No problem here
15281,5.0,479335.8537,7481782.973,moreeni,No problem here
15281,5.6,479335.8537,7481782.973,moreeni,No problem here
15282,1.0,478746.0962,7482792.574,moreeni,No problem here
15282,2.0,478746.0962,7482792.574,moreeni,No problem here
15282,3.0,478746.0962,7482792.574,moreeni,No problem here
15282,4.0,478746.0962,7482792.574,moreeni,No problem here
15283,1.0,478326.2674,7483292.379,moreeni,No problem here
15283,2.0,478326.2674,7483292.379,moreeni,No problem here
15283,3.0,478326.2674,7483292.379,moreeni,No problem here
15283,4.0,478326.2674,7483292.379,moreeni,No problem here
15284,1.0,479415.7793,7477054.859,moreeni,No problem here
15284,2.0,479415.7793,7477054.859,moreeni,No problem here
15284,3.0,479415.7793,7477054.859,moreeni,No problem here
15284,4.0,479415.7793,7477054.859,moreeni,No problem here
15284,5.0,479415.7793,7477054.859,moreeni,No problem here
15284,6.0,479415.7793,7477054.859,sora,No problem here
15284,7.0,479415.7793,7477054.859,sora,No problem here
15284,7.6,479415.7793,7477054.859,sora,No problem here
15285,1.0,477946.3797,7477764.579,moreeni,No problem here
15285,2.0,477946.3797,7477764.579,moreeni,No problem here
15285,3.0,477946.3797,7477764.579,moreeni,No problem here
15285,4.0,477946.3797,7477764.579,moreeni,No problem here
15285,5.0,477946.3797,7477764.579,moreeni,No problem here
15285,6.0,477946.3797,7477764.579,moreeni,No problem here
15285,6.6,477946.3797,7477764.579,moreeni,No problem here
15286,1.0,475757.2775,7478814.164,moreeni,No problem here
15286,2.0,475757.2775,7478814.164,moreeni,No problem here
15286,3.0,475757.2775,7478814.164,moreeni,No problem here
15286,4.0,475757.2775,7478814.164,moreeni,No problem here
15286,4.6,475757.2775,7478814.164,moreeni,No problem here
15287,1.0,473928.0148,7479034.082,moreeni,No problem here
15287,2.0,473928.0148,7479034.082,moreeni,No problem here
15287,3.0,473928.0148,7479034.082,moreeni,No problem here
15287,3.4,473928.0148,7479034.082,moreeni,No problem here
15288,1.0,472798.4746,7479983.704,moreeni,No problem here
15288,2.0,472798.4746,7479983.704,moreeni,No problem here
15288,2.9,472798.4746,7479983.704,moreeni,No problem here
15289,1.0,472278.6743,7478174.427,hiekka,No problem here
15289,2.0,472278.6743,7478174.427,hiekka,No problem here
15289,3.0,472278.6743,7478174.427,hiekka,No problem here
15289,4.0,472278.6743,7478174.427,hiekka,No problem here
15289,5.0,472278.6743,7478174.427,moreeni,No problem here
15290,1.0,470389.4284,7476874.95,moreeni,No problem here
15290,2.0,470389.4284,7476874.95,moreeni,No problem here
15290,3.0,470389.4284,7476874.95,moreeni,No problem here
15290,3.4,470389.4284,7476874.95,moreeni,No problem here
15501,0.5,473538.1721,7479104.054,moreeni,No problem here
15501,1.6,473538.1721,7479104.054,moreeni,No problem here
15501,2.3,473538.1721,7479104.054,hiekka,No problem here
15501,3.0,473538.1721,7479104.054,moreeni,No problem here
15502,0.8,473068.36,7478864.15,moreeni,No problem here
15502,1.8,473068.36,7478864.15,moreeni,No problem here
15502,3.0,473068.36,7478864.15,moreeni,No problem here
15503,0.7,472638.5317,7478604.255,moreeni,No problem here
15503,1.8,472638.5317,7478604.255,moreeni,No problem here
15503,2.5,472638.5317,7478604.255,moreeni,No problem here
15526,0.7,477536.5898,7484182.028,moreeni,No problem here
15526,1.4,477536.5898,7484182.028,moreeni,No problem here
15526,4.0,477536.5898,7484182.028,sora,No problem here
15527,0.9,477006.769,7478454.305,moreeni,No problem here
15527,1.6,477006.769,7478454.305,moreeni,No problem here
15527,2.5,477006.769,7478454.305,moreeni,No problem here
15527,3.1,477006.769,7478454.305,moreeni,No problem here
15528,0.8,472458.6011,7477174.826,moreeni,No problem here
15528,2.2,472458.6011,7477174.826,hiekka,No problem here
15528,3.1,472458.6011,7477174.826,moreeni,No problem here
15528,3.5,472458.6011,7477174.826,hiekka,No problem here
15528,3.8,472458.6011,7477174.826,moreeni,No problem here
15528,4.2,472458.6011,7477174.826,sora,No problem here
15530,0.9,469959.6063,7477844.563,moreeni,No problem here
15530,1.8,469959.6063,7477844.563,moreeni,No problem here
15530,2.2,469959.6063,7477844.563,moreeni,No problem here
15530,2.5,469959.6063,7477844.563,moreeni,No problem here
15530,2.7,469959.6063,7477844.563,moreeni,No problem here
15530,3.1,469959.6063,7477844.563,moreeni,No problem here
15530,3.3,469959.6063,7477844.563,hiekka,No problem here
15530,3.7,469959.6063,7477844.563,moreeni,No problem here
15530,4.1,469959.6063,7477844.563,moreeni,No problem here
16001,2.8,478216.3114,7483252.396,moreeni,No problem here
16001,4.0,478216.3114,7483252.396,moreeni,No problem here
16001,4.5,478216.3114,7483252.396,moreeni,No problem here
16002,1.0,478266.2912,7483232.403,moreeni,No problem here
16002,2.0,478266.2913,7483252.396,moreeni,No problem here
16002,2.3,478266.2913,7483252.396,moreeni,No problem here
16002,2.3,478266.2913,7483252.396,moreeni,No problem here
16003,1.0,478316.2713,7483262.391,moreeni,No problem here
16003,2.0,478316.2713,7483262.391,moreeni,No problem here
16003,3.0,478316.2713,7483262.391,rapakallio,No problem here
16004,1.0,478366.2512,7483262.391,moreeni,No problem here
16004,1.5,478366.2512,7483262.391,moreeni,No problem here
16005,1.0,478416.2311,7483262.391,moreeni,No problem here
16006,1.0,478416.2308,7483212.41,moreeni,No problem here
16006,1.5,478416.2308,7483212.41,moreeni,No problem here
16007,1.0,478366.2509,7483212.411,moreeni,No problem here
16007,2.0,478366.2509,7483212.411,moreeni,No problem here
16008,1.0,478316.271,7483202.415,moreeni,No problem here
16008,1.3,478316.271,7483202.415,moreeni,No problem here
16009,1.0,478256.2951,7483202.415,moreeni,No problem here
16009,2.0,478256.2951,7483202.415,moreeni,No problem here
16009,2.5,478256.2951,7483202.415,moreeni,No problem here
16010,3.5,478216.3111,7483192.419,moreeni,No problem here
16010,4.5,478216.3111,7483192.419,moreeni,No problem here
16010,4.8,478216.3111,7483192.419,moreeni,No problem here
16011,1.0,478216.3116,7483292.38,moreeni,No problem here
16011,2.0,478216.3116,7483292.38,moreeni,No problem here
16011,3.0,478216.3116,7483292.38,moreeni,No problem here
16011,4.0,478216.3116,7483292.38,moreeni,No problem here
16011,5.0,478216.3116,7483292.38,moreeni,No problem here
16011,5.5,478216.3116,7483292.38,moreeni,No problem here
16012,1.0,478266.2915,7483292.38,moreeni,No problem here
16012,2.0,478266.2915,7483292.38,moreeni,No problem here
16012,3.0,478266.2915,7483292.38,moreeni,No problem here
16012,4.0,478266.2915,7483292.38,moreeni,No problem here
16012,4.4,478266.2915,7483292.38,moreeni,No problem here
16013,1.0,478316.2715,7483302.376,moreeni,No problem here
16013,2.0,478316.2715,7483302.376,moreeni,No problem here
16013,3.0,478316.2715,7483302.376,moreeni,No problem here
16013,4.0,478316.2715,7483302.376,rapakallio,No problem here
16013,4.2,478316.2715,7483302.376,rapakallio,No problem here
16014,1.0,478356.2554,7483302.375,moreeni,No problem here
16015,1.0,478416.2313,7483312.371,moreeni,No problem here
16015,1.2,478416.2313,7483312.371,moreeni,No problem here
16016,1.0,478416.2316,7483362.351,moreeni,No problem here
16016,2.0,478416.2316,7483362.351,moreeni,No problem here
16016,3.0,478416.2316,7483362.351,moreeni,No problem here
16017,1.0,478356.2556,7483352.356,moreeni,No problem here
16017,2.0,478356.2556,7483352.356,moreeni,No problem here
16017,3.0,478356.2556,7483352.356,moreeni,No problem here
16017,3.4,478356.2556,7483352.356,rapakallio,No problem here
16018,1.0,478296.2797,7483352.356,moreeni,No problem here
16018,2.0,478296.2797,7483352.356,moreeni,No problem here
16018,3.0,478296.2797,7483352.356,moreeni,No problem here
16018,4.0,478296.2797,7483352.356,moreeni,No problem here
16018,5.0,478296.2797,7483352.356,moreeni,No problem here
16018,5.9,478296.2797,7483352.356,moreeni,No problem here
16019,1.0,478256.2958,7483352.356,moreeni,No problem here
16019,2.0,478256.2958,7483352.356,moreeni,No problem here
16019,3.0,478256.2958,7483352.356,moreeni,No problem here
16019,4.0,478256.2958,7483352.356,moreeni,No problem here
16019,4.6,478256.2958,7483352.356,moreeni,No problem here
16020,1.0,478216.3119,7483352.356,moreeni,No problem here
16020,3.0,478216.3119,7483352.356,moreeni,No problem here
16020,4.0,478216.3119,7483352.356,moreeni,No problem here
16020,5.0,478216.3119,7483352.356,rapakallio,No problem here
16021,1.0,478216.3121,7483402.337,moreeni,No problem here
16021,2.0,478216.3121,7483402.337,moreeni,No problem here
16021,3.0,478216.3121,7483402.337,moreeni,No problem here
16021,4.0,478216.3121,7483402.337,moreeni,No problem here
16021,5.0,478216.3121,7483402.337,moreeni,No problem here
16021,6.0,478216.3121,7483402.337,moreeni,No problem here
16021,7.0,478216.3121,7483402.337,moreeni,No problem here
16022,1.0,478316.272,7483402.336,moreeni,No problem here
16022,2.0,478256.2961,7483402.336,moreeni,No problem here
16022,3.0,478256.2961,7483402.336,moreeni,No problem here
16022,4.0,478256.2961,7483402.336,moreeni,No problem here
16022,5.3,478256.2961,7483402.336,moreeni,No problem here
16023,1.0,478306.276,7483412.332,moreeni,No problem here
16023,2.0,478306.276,7483412.332,moreeni,No problem here
16023,3.0,478306.276,7483412.332,moreeni,No problem here
16023,4.0,478306.276,7483412.332,moreeni,No problem here
16024,1.0,478356.2559,7483412.332,moreeni,No problem here
16024,2.0,478356.2559,7483412.332,moreeni,No problem here
16024,3.0,478356.2559,7483412.332,moreeni,No problem here
16024,4.0,478356.2559,7483412.332,moreeni,No problem here
16024,5.0,478356.2559,7483412.332,moreeni,No problem here
16025,1.0,478406.2358,7483412.332,moreeni,No problem here
16025,2.0,478406.2358,7483412.332,moreeni,No problem here
16025,3.0,478406.2358,7483412.332,moreeni,No problem here
16025,4.0,478406.2358,7483412.332,moreeni,No problem here
16025,5.0,478406.2358,7483412.332,moreeni,No problem here
16025,6.2,478406.2358,7483412.332,moreeni,No problem here
15264,1.0,483264.2188,7476774.961,moreeni,No problem here
15264,2.0,483264.2188,7476774.961,rapakallio,No problem here
15264,2.0,483264.2188,7476774.961,rapakallio,No problem here
15265,1.0,483853.9777,7474795.75,hiekka,No problem here
15265,4.0,483853.9777,7474795.75,sora,No problem here
15265,5.0,483853.9777,7474795.75,hiekka,No problem here
15265,6.0,483853.9777,7474795.75,hiekka,No problem here
15266,1.0,481444.9568,7475595.437,moreeni,No problem here
15266,2.0,481444.9568,7475595.437,moreeni,No problem here
15266,3.0,481444.9568,7475595.437,moreeni,No problem here
15266,4.0,481444.9568,7475595.437,moreeni,No problem here
15266,5.0,481444.9568,7475595.437,moreeni,No problem here
15266,8.0,481444.9568,7475595.437,moreeni,No problem here
15267,1.0,482814.4032,7474136.016,moreeni,No problem here
15267,2.0,482814.4032,7474136.016,moreeni,No problem here
15267,3.0,482814.4032,7474136.016,moreeni,No problem here
15267,4.0,482814.4032,7474136.016,moreeni,No problem here
15267,5.0,482814.4032,7474136.016,moreeni,No problem here
15267,6.0,482814.4032,7474136.016,moreeni,No problem here
15267,7.0,482814.4032,7474136.016,moreeni,No problem here
15268,1.0,483384.1768,7472156.805,hiekka,No problem here
15268,2.0,483384.1768,7472156.805,moreeni,No problem here
15268,3.0,483384.1768,7472156.805,moreeni,No problem here
15268,4.0,483384.1768,7472156.805,moreeni,No problem here
15268,5.0,483384.1768,7472156.805,moreeni,No problem here
15268,5.1,483384.1768,7472156.805,hiekka,No problem here
15268,5.8,483384.1768,7472156.805,moreeni,No problem here
15269,1.0,484053.9087,7470407.502,hiekka,No problem here
15269,4.0,484053.9087,7470407.502,hiekka,No problem here
15269,7.0,484053.9087,7470407.502,hiekka,No problem here
15269,10.0,484053.9087,7470407.502,moreeni,No problem here
15309,1.0,489531.666,7475195.578,moreeni,No problem here
15309,1.7,489531.666,7475195.578,moreeni,No problem here
15310,1.0,487612.4495,7475805.339,moreeni,No problem here
15310,2.0,487612.4495,7475805.339,moreeni,No problem here
15310,2.4,487612.4495,7475805.339,moreeni,No problem here
15311,1.0,485543.2959,7476575.036,moreeni,No problem here
15311,2.0,485543.2959,7476575.036,moreeni,No problem here
15311,3.0,485543.2959,7476575.036,moreeni,No problem here
15311,3.9,485543.2959,7476575.036,moreeni,No problem here
15311,4.0,485543.2959,7476575.036,moreeni,No problem here
15312,5.5,483774.0145,7473346.329,moreeni,No problem here
15312,8.5,483774.0145,7473346.329,moreeni,No problem here
15517,1.4,488672.0173,7475495.46,moreeni,No problem here
15517,2.0,488672.0173,7475495.46,moreeni,No problem here
15517,2.8,488672.0173,7475495.46,moreeni,No problem here
15518,0.9,485383.3616,7476655.004,moreeni,No problem here
15518,1.5,485383.3616,7476655.004,moreeni,No problem here
15518,2.0,485383.3616,7476655.004,hiekka,No problem here
15518,2.5,485383.3616,7476655.004,moreeni,No problem here
15518,3.8,485383.3616,7476655.004,moreeni,No problem here
15518,4.0,485383.3616,7476655.004, ,No problem here
15552,0.9,483254.2289,7472456.686,moreeni,No problem here
15552,1.4,483254.2289,7472456.686,moreeni,No problem here
15552,1.9,483254.2289,7472456.686,moreeni,No problem here
15552,2.4,483254.2289,7472456.686,moreeni,No problem here
15552,2.9,483254.2289,7472456.686,moreeni,No problem here
15552,3.4,483254.2289,7472456.686,moreeni,No problem here
15552,3.9,483254.2289,7472456.686,moreeni,No problem here
15552,4.4,483254.2289,7472456.686,hiekka,No problem here
15553,0.5,481095.0998,7475445.497,moreeni,No problem here
